sportsbook,sport,game_id,team,odds_decimal,commence_time,status,scrape_time
fanduel,nhl,flyers__hurricanes,flyers,2.6,2026-05-05T23:00:09Z,upcoming,2026-04-27T22:44:00Z
fanduel,nhl,hurricanes__penguins,hurricanes,1.5,2026-05-05T23:00:24Z,upcoming,2026-04-27T22:44:00Z
fanduel,nhl,hurricanes__penguins,penguins,2.64,2026-05-05T23:00:24Z,upcoming,2026-04-27T22:44:00Z
fanduel,nhl,avalanche__wild,avalanche,1.54,2026-05-06T23:00:15Z,upcoming,2026-04-27T22:44:00Z
fanduel,nhl,avalanche__wild,wild,2.52,2026-05-06T23:00:15Z,upcoming,2026-04-27T22:44:00Z
fanduel,nhl,avalanche__stars,avalanche,1.54,2026-05-06T23:00:19Z,upcoming,2026-04-27T22:44:00Z
fanduel,nhl,avalanche__stars,stars,2.52,2026-05-06T23:00:19Z,upcoming,2026-04-27T22:44:00Z
sportsbook,sport,game_id,team,odds_decimal,commence_time,status,scrape_time
fanduel,nhl,flyers__penguins,penguins,2.08,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:48:43Z
fanduel,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:48:43Z
draftkings,nhl,flyers__penguins,penguins,2.1,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:48:55Z
draftkings,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:48:55Z
betmgm,nhl,flyers__penguins,penguins,2.1,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:48:56Z
betmgm,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:48:56Z
betrivers,nhl,flyers__penguins,penguins,2.16,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:44:57Z
betrivers,nhl,flyers__penguins,flyers,1.71,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:44:57Z
bovada,nhl,flyers__penguins,penguins,2.1,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:46:39Z
bovada,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:46:39Z
fanduel,nhl,golden knights__mammoth,mammoth,2.08,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:48:43Z
fanduel,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:48:43Z
draftkings,nhl,golden knights__mammoth,mammoth,2.1,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:48:55Z
draftkings,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:48:55Z
betmgm,nhl,golden knights__mammoth,mammoth,2.1,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:48:56Z
betmgm,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:48:56Z
betrivers,nhl,golden knights__mammoth,mammoth,2.02,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:48:55Z
betrivers,nhl,golden knights__mammoth,golden knights,1.82,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:48:55Z
bovada,nhl,golden knights__mammoth,mammoth,2.07,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:46:39Z
bovada,nhl,golden knights__mammoth,golden knights,1.78,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:46:39Z
draftkings,nhl,bruins__sabres,sabres,2.42,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:48:55Z
draftkings,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:48:55Z
betmgm,nhl,bruins__sabres,sabres,2.4,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:48:56Z
betmgm,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:48:56Z
fanduel,nhl,bruins__sabres,sabres,2.38,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:48:43Z
fanduel,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:48:43Z
betrivers,nhl,bruins__sabres,sabres,2.5,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:48:55Z
betrivers,nhl,bruins__sabres,bruins,1.55,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:48:55Z
bovada,nhl,bruins__sabres,sabres,2.45,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:46:39Z
bovada,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:46:39Z
fanduel,nhl,stars__wild,stars,1.77,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:48:43Z
fanduel,nhl,stars__wild,wild,2.08,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:48:43Z
betrivers,nhl,stars__wild,stars,1.7,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:48:55Z
betrivers,nhl,stars__wild,wild,2.17,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:48:55Z
draftkings,nhl,stars__wild,stars,1.77,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:48:55Z
draftkings,nhl,stars__wild,wild,2.1,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:48:55Z
betmgm,nhl,stars__wild,stars,1.77,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:48:56Z
betmgm,nhl,stars__wild,wild,2.05,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:48:56Z
bovada,nhl,stars__wild,stars,1.77,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:46:39Z
bovada,nhl,stars__wild,wild,2.1,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:46:39Z
fanduel,nhl,ducks__oilers,oilers,2.42,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:48:43Z
fanduel,nhl,ducks__oilers,ducks,1.58,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:48:43Z
draftkings,nhl,ducks__oilers,oilers,2.45,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:48:55Z
draftkings,nhl,ducks__oilers,ducks,1.57,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:48:55Z
betmgm,nhl,ducks__oilers,oilers,2.4,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:48:56Z
betmgm,nhl,ducks__oilers,ducks,1.59,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:48:56Z
betrivers,nhl,ducks__oilers,oilers,2.43,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:48:55Z
betrivers,nhl,ducks__oilers,ducks,1.57,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:48:55Z
bovada,nhl,ducks__oilers,oilers,2.47,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:46:39Z
bovada,nhl,ducks__oilers,ducks,1.58,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:46:39Z
fanduel,nhl,lightning__montréal canadiens,lightning,2.4,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:48:43Z
fanduel,nhl,lightning__montréal canadiens,montréal canadiens,1.59,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:48:43Z
betmgm,nhl,lightning__montréal canadiens,lightning,2.45,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:48:56Z
betmgm,nhl,lightning__montréal canadiens,montréal canadiens,1.56,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:48:56Z
betrivers,nhl,lightning__montréal canadiens,lightning,2.43,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:48:55Z
betrivers,nhl,lightning__montréal canadiens,montréal canadiens,1.56,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:48:55Z
draftkings,nhl,lightning__montréal canadiens,lightning,2.45,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:48:55Z
draftkings,nhl,lightning__montréal canadiens,montréal canadiens,1.57,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:48:55Z
bovada,nhl,lightning__montréal canadiens,lightning,2.47,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:46:39Z
bovada,nhl,lightning__montréal canadiens,montréal canadiens,1.58,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:46:39Z
fanduel,nhl,flyers__hurricanes,hurricanes,1.52,2026-05-05T23:00:09Z,upcoming,2026-04-27T22:48:43Z
fanduel,nhl,flyers__hurricanes,flyers,2.6,2026-05-05T23:00:09Z,upcoming,2026-04-27T22:48:43Z
fanduel,nhl,hurricanes__penguins,hurricanes,1.5,2026-05-05T23:00:24Z,upcoming,2026-04-27T22:48:43Z
fanduel,nhl,hurricanes__penguins,penguins,2.64,2026-05-05T23:00:24Z,upcoming,2026-04-27T22:48:43Z
fanduel,nhl,avalanche__wild,avalanche,1.54,2026-05-06T23:00:15Z,upcoming,2026-04-27T22:48:43Z
fanduel,nhl,avalanche__wild,wild,2.52,2026-05-06T23:00:15Z,upcoming,2026-04-27T22:48:43Z
fanduel,nhl,avalanche__stars,avalanche,1.54,2026-05-06T23:00:19Z,upcoming,2026-04-27T22:48:43Z
fanduel,nhl,avalanche__stars,stars,2.52,2026-05-06T23:00:19Z,upcoming,2026-04-27T22:48:43Z
sportsbook,sport,game_id,team,odds_decimal,commence_time,status,scrape_time
fanduel,nhl,flyers__penguins,penguins,2.08,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:53:27Z
fanduel,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:53:27Z
draftkings,nhl,flyers__penguins,penguins,2.1,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:53:37Z
draftkings,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:53:37Z
betmgm,nhl,flyers__penguins,penguins,2.1,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:53:50Z
betmgm,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:53:50Z
betrivers,nhl,flyers__penguins,penguins,2.16,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:44:57Z
betrivers,nhl,flyers__penguins,flyers,1.71,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:44:57Z
bovada,nhl,flyers__penguins,penguins,2.1,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:51:46Z
bovada,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:51:46Z
fanduel,nhl,golden knights__mammoth,mammoth,2.08,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:53:27Z
fanduel,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:53:27Z
draftkings,nhl,golden knights__mammoth,mammoth,2.1,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:53:37Z
draftkings,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:53:37Z
betmgm,nhl,golden knights__mammoth,mammoth,2.1,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:53:50Z
betmgm,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:53:50Z
betrivers,nhl,golden knights__mammoth,mammoth,2.02,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:53:38Z
betrivers,nhl,golden knights__mammoth,golden knights,1.82,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:53:38Z
bovada,nhl,golden knights__mammoth,mammoth,2.07,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:51:46Z
bovada,nhl,golden knights__mammoth,golden knights,1.78,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:51:46Z
draftkings,nhl,bruins__sabres,sabres,2.42,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:53:37Z
draftkings,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:53:37Z
betmgm,nhl,bruins__sabres,sabres,2.4,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:53:50Z
betmgm,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:53:50Z
fanduel,nhl,bruins__sabres,sabres,2.38,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:53:27Z
fanduel,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:53:27Z
betrivers,nhl,bruins__sabres,sabres,2.5,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:53:38Z
betrivers,nhl,bruins__sabres,bruins,1.55,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:53:38Z
bovada,nhl,bruins__sabres,sabres,2.45,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:51:46Z
bovada,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:51:46Z
fanduel,nhl,stars__wild,stars,1.77,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:53:27Z
fanduel,nhl,stars__wild,wild,2.08,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:53:27Z
betrivers,nhl,stars__wild,stars,1.7,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:53:38Z
betrivers,nhl,stars__wild,wild,2.17,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:53:38Z
draftkings,nhl,stars__wild,stars,1.77,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:53:37Z
draftkings,nhl,stars__wild,wild,2.1,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:53:37Z
betmgm,nhl,stars__wild,stars,1.77,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:53:50Z
betmgm,nhl,stars__wild,wild,2.05,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:53:50Z
bovada,nhl,stars__wild,stars,1.77,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:51:46Z
bovada,nhl,stars__wild,wild,2.1,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:51:46Z
fanduel,nhl,ducks__oilers,oilers,2.42,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:53:27Z
fanduel,nhl,ducks__oilers,ducks,1.58,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:53:27Z
draftkings,nhl,ducks__oilers,oilers,2.45,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:53:37Z
draftkings,nhl,ducks__oilers,ducks,1.57,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:53:37Z
betmgm,nhl,ducks__oilers,oilers,2.4,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:53:50Z
betmgm,nhl,ducks__oilers,ducks,1.59,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:53:50Z
betrivers,nhl,ducks__oilers,oilers,2.43,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:53:38Z
betrivers,nhl,ducks__oilers,ducks,1.57,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:53:38Z
bovada,nhl,ducks__oilers,oilers,2.47,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:51:46Z
bovada,nhl,ducks__oilers,ducks,1.58,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:51:46Z
fanduel,nhl,lightning__montréal canadiens,lightning,2.4,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:53:27Z
fanduel,nhl,lightning__montréal canadiens,montréal canadiens,1.59,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:53:27Z
betmgm,nhl,lightning__montréal canadiens,lightning,2.45,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:53:50Z
betmgm,nhl,lightning__montréal canadiens,montréal canadiens,1.56,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:53:50Z
betrivers,nhl,lightning__montréal canadiens,lightning,2.43,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:53:38Z
betrivers,nhl,lightning__montréal canadiens,montréal canadiens,1.56,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:53:38Z
draftkings,nhl,lightning__montréal canadiens,lightning,2.45,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:53:37Z
draftkings,nhl,lightning__montréal canadiens,montréal canadiens,1.57,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:53:37Z
bovada,nhl,lightning__montréal canadiens,lightning,2.47,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:51:46Z
bovada,nhl,lightning__montréal canadiens,montréal canadiens,1.58,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:51:46Z
fanduel,nhl,flyers__hurricanes,hurricanes,1.52,2026-05-05T23:00:09Z,upcoming,2026-04-27T22:53:27Z
fanduel,nhl,flyers__hurricanes,flyers,2.6,2026-05-05T23:00:09Z,upcoming,2026-04-27T22:53:27Z
fanduel,nhl,hurricanes__penguins,hurricanes,1.5,2026-05-05T23:00:24Z,upcoming,2026-04-27T22:53:27Z
fanduel,nhl,hurricanes__penguins,penguins,2.64,2026-05-05T23:00:24Z,upcoming,2026-04-27T22:53:27Z
fanduel,nhl,avalanche__wild,avalanche,1.54,2026-05-06T23:00:15Z,upcoming,2026-04-27T22:53:27Z
fanduel,nhl,avalanche__wild,wild,2.52,2026-05-06T23:00:15Z,upcoming,2026-04-27T22:53:27Z
fanduel,nhl,avalanche__stars,avalanche,1.54,2026-05-06T23:00:19Z,upcoming,2026-04-27T22:53:27Z
fanduel,nhl,avalanche__stars,stars,2.52,2026-05-06T23:00:19Z,upcoming,2026-04-27T22:53:27Z
sportsbook,sport,game_id,team,odds_decimal,commence_time,status,scrape_time
fanduel,nhl,flyers__penguins,penguins,2.08,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:58:58Z
fanduel,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:58:58Z
draftkings,nhl,flyers__penguins,penguins,2.1,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:59:07Z
draftkings,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:59:07Z
betmgm,nhl,flyers__penguins,penguins,2.1,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:58:46Z
betmgm,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:58:46Z
betrivers,nhl,flyers__penguins,penguins,2.16,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:44:57Z
betrivers,nhl,flyers__penguins,flyers,1.71,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:44:57Z
bovada,nhl,flyers__penguins,penguins,2.1,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:54:19Z
bovada,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T22:54:19Z
fanduel,nhl,golden knights__mammoth,mammoth,2.08,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:58:58Z
fanduel,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:58:58Z
draftkings,nhl,golden knights__mammoth,mammoth,2.1,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:59:07Z
draftkings,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:59:07Z
betmgm,nhl,golden knights__mammoth,mammoth,2.1,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:58:46Z
betmgm,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:58:46Z
betrivers,nhl,golden knights__mammoth,mammoth,2.02,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:59:07Z
betrivers,nhl,golden knights__mammoth,golden knights,1.82,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:59:07Z
bovada,nhl,golden knights__mammoth,mammoth,2.07,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:54:19Z
bovada,nhl,golden knights__mammoth,golden knights,1.78,2026-04-28T01:40:00Z,upcoming,2026-04-27T22:54:19Z
draftkings,nhl,bruins__sabres,sabres,2.42,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:59:07Z
draftkings,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:59:07Z
betmgm,nhl,bruins__sabres,sabres,2.4,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:58:46Z
betmgm,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:58:46Z
fanduel,nhl,bruins__sabres,sabres,2.38,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:58:58Z
fanduel,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:58:58Z
betrivers,nhl,bruins__sabres,sabres,2.5,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:59:07Z
betrivers,nhl,bruins__sabres,bruins,1.55,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:59:07Z
bovada,nhl,bruins__sabres,sabres,2.45,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:54:19Z
bovada,nhl,bruins__sabres,bruins,1.59,2026-04-28T23:40:00Z,upcoming,2026-04-27T22:54:19Z
fanduel,nhl,stars__wild,stars,1.77,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:58:58Z
fanduel,nhl,stars__wild,wild,2.08,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:58:58Z
betrivers,nhl,stars__wild,stars,1.7,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:59:07Z
betrivers,nhl,stars__wild,wild,2.17,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:59:07Z
draftkings,nhl,stars__wild,stars,1.77,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:59:07Z
draftkings,nhl,stars__wild,wild,2.1,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:59:07Z
betmgm,nhl,stars__wild,stars,1.77,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:58:46Z
betmgm,nhl,stars__wild,wild,2.05,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:58:46Z
bovada,nhl,stars__wild,stars,1.77,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:54:19Z
bovada,nhl,stars__wild,wild,2.1,2026-04-29T00:00:00Z,upcoming,2026-04-27T22:54:19Z
fanduel,nhl,ducks__oilers,oilers,2.42,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:58:58Z
fanduel,nhl,ducks__oilers,ducks,1.58,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:58:58Z
draftkings,nhl,ducks__oilers,oilers,2.45,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:59:07Z
draftkings,nhl,ducks__oilers,ducks,1.57,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:59:07Z
betmgm,nhl,ducks__oilers,oilers,2.4,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:58:46Z
betmgm,nhl,ducks__oilers,ducks,1.59,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:58:46Z
betrivers,nhl,ducks__oilers,oilers,2.43,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:59:07Z
betrivers,nhl,ducks__oilers,ducks,1.57,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:59:07Z
bovada,nhl,ducks__oilers,oilers,2.47,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:54:19Z
bovada,nhl,ducks__oilers,ducks,1.58,2026-04-29T02:00:00Z,upcoming,2026-04-27T22:54:19Z
fanduel,nhl,lightning__montréal canadiens,lightning,2.4,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:58:58Z
fanduel,nhl,lightning__montréal canadiens,montréal canadiens,1.59,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:58:58Z
betmgm,nhl,lightning__montréal canadiens,lightning,2.45,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:58:46Z
betmgm,nhl,lightning__montréal canadiens,montréal canadiens,1.56,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:58:46Z
betrivers,nhl,lightning__montréal canadiens,lightning,2.43,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:59:07Z
betrivers,nhl,lightning__montréal canadiens,montréal canadiens,1.56,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:59:07Z
draftkings,nhl,lightning__montréal canadiens,lightning,2.45,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:59:07Z
draftkings,nhl,lightning__montréal canadiens,montréal canadiens,1.57,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:59:07Z
bovada,nhl,lightning__montréal canadiens,lightning,2.47,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:54:19Z
bovada,nhl,lightning__montréal canadiens,montréal canadiens,1.58,2026-04-29T23:00:00Z,upcoming,2026-04-27T22:54:19Z
fanduel,nhl,flyers__hurricanes,hurricanes,1.52,2026-05-05T23:00:09Z,upcoming,2026-04-27T22:58:58Z
fanduel,nhl,flyers__hurricanes,flyers,2.6,2026-05-05T23:00:09Z,upcoming,2026-04-27T22:58:58Z
fanduel,nhl,hurricanes__penguins,hurricanes,1.5,2026-05-05T23:00:24Z,upcoming,2026-04-27T22:58:58Z
fanduel,nhl,hurricanes__penguins,penguins,2.64,2026-05-05T23:00:24Z,upcoming,2026-04-27T22:58:58Z
fanduel,nhl,avalanche__wild,avalanche,1.54,2026-05-06T23:00:15Z,upcoming,2026-04-27T22:58:58Z
fanduel,nhl,avalanche__wild,wild,2.52,2026-05-06T23:00:15Z,upcoming,2026-04-27T22:58:58Z
fanduel,nhl,avalanche__stars,avalanche,1.54,2026-05-06T23:00:19Z,upcoming,2026-04-27T22:58:58Z
fanduel,nhl,avalanche__stars,stars,2.52,2026-05-06T23:00:19Z,upcoming,2026-04-27T22:58:58Z
sportsbook,sport,game_id,team,odds_decimal,commence_time,status,scrape_time
fanduel,nhl,flyers__penguins,penguins,2.08,2026-04-27T23:10:00Z,upcoming,2026-04-27T23:03:38Z
fanduel,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T23:03:38Z
draftkings,nhl,flyers__penguins,penguins,2.05,2026-04-27T23:10:00Z,upcoming,2026-04-27T23:03:48Z
draftkings,nhl,flyers__penguins,flyers,1.8,2026-04-27T23:10:00Z,upcoming,2026-04-27T23:03:48Z
betmgm,nhl,flyers__penguins,penguins,2.1,2026-04-27T23:10:00Z,upcoming,2026-04-27T23:01:40Z
betmgm,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T23:01:40Z
bovada,nhl,flyers__penguins,penguins,2.1,2026-04-27T23:10:00Z,upcoming,2026-04-27T23:00:58Z
bovada,nhl,flyers__penguins,flyers,1.77,2026-04-27T23:10:00Z,upcoming,2026-04-27T23:00:58Z
fanduel,nhl,golden knights__mammoth,mammoth,2.08,2026-04-28T01:40:00Z,upcoming,2026-04-27T23:03:38Z
fanduel,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T23:03:38Z
draftkings,nhl,golden knights__mammoth,mammoth,2.1,2026-04-28T01:40:00Z,upcoming,2026-04-27T23:03:48Z
draftkings,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T23:03:48Z
betmgm,nhl,golden knights__mammoth,mammoth,2.1,2026-04-28T01:40:00Z,upcoming,2026-04-27T23:01:40Z
betmgm,nhl,golden knights__mammoth,golden knights,1.77,2026-04-28T01:40:00Z,upcoming,2026-04-27T23:01:40Z
betrivers,nhl,golden knights__mammoth,mammoth,2.02,2026-04-28T01:40:00Z,upcoming,2026-04-27T23:03:48Z
