nba,lakers__rockets,2026-05-02T01:40:00Z,rockets,draftkings,1.62,lakers,bovada,2.65,0.9946,0.54%,20260430_084835
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,lakers__rockets,2026-05-02T01:40:00Z,rockets,draftkings,1.62,lakers,bovada,2.65,0.9946,0.54%,20260430_085006
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,lakers__rockets,2026-05-02T01:40:00Z,rockets,draftkings,1.62,lakers,bovada,2.65,0.9946,0.54%,20260430_085136
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,lakers__rockets,2026-05-02T01:40:00Z,rockets,draftkings,1.62,lakers,bovada,2.65,0.9946,0.54%,20260430_085307
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,lakers__rockets,2026-05-02T01:40:00Z,rockets,draftkings,1.62,lakers,bovada,2.65,0.9946,0.54%,20260430_085438
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,lakers__rockets,2026-05-02T01:40:00Z,rockets,draftkings,1.62,lakers,bovada,2.65,0.9946,0.54%,20260430_085608
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,lakers__rockets,2026-05-02T01:40:00Z,rockets,draftkings,1.62,lakers,bovada,2.65,0.9946,0.54%,20260430_085739
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,lakers__rockets,2026-05-02T01:40:00Z,rockets,draftkings,1.62,lakers,bovada,2.65,0.9946,0.54%,20260430_085910
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,lakers__rockets,2026-05-02T01:40:00Z,rockets,draftkings,1.62,lakers,bovada,2.65,0.9946,0.54%,20260430_090040
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,lakers__rockets,2026-05-02T01:40:00Z,rockets,draftkings,1.62,lakers,bovada,2.65,0.9946,0.54%,20260430_090211
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,lakers__rockets,2026-05-02T01:40:00Z,rockets,draftkings,1.62,lakers,bovada,2.65,0.9946,0.54%,20260430_090341
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,lakers__rockets,2026-05-02T01:40:00Z,rockets,draftkings,1.62,lakers,bovada,2.65,0.9946,0.54%,20260430_090512
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,lakers__rockets,2026-05-02T01:40:00Z,rockets,draftkings,1.62,lakers,bovada,2.65,0.9946,0.54%,20260430_090642
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,lakers__rockets,2026-05-02T01:40:00Z,rockets,draftkings,1.62,lakers,bovada,2.65,0.9946,0.54%,20260430_090813
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,lakers__rockets,2026-05-02T01:40:00Z,rockets,draftkings,1.62,lakers,bovada,2.65,0.9946,0.54%,20260430_090943
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,lakers__rockets,2026-05-02T01:40:00Z,rockets,draftkings,1.62,lakers,bovada,2.65,0.9946,0.54%,20260430_091114
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
mlb,giants__phillies,2026-04-30T16:36:00Z,phillies,betrivers,1.82,giants,fanduel,2.22,0.9999,0.01%,20260430_105659
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
mlb,giants__phillies,2026-04-30T16:36:00Z,phillies,betrivers,1.82,giants,fanduel,2.22,0.9999,0.01%,20260430_105829
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
mlb,giants__phillies,2026-04-30T16:36:00Z,phillies,betrivers,1.83,giants,fanduel,2.22,0.9969,0.31%,20260430_110000
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
mlb,giants__phillies,2026-04-30T16:36:00Z,phillies,betrivers,1.82,giants,fanduel,2.22,0.9999,0.01%,20260430_110131
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
mlb,giants__phillies,2026-04-30T16:36:00Z,phillies,betrivers,1.82,giants,fanduel,2.22,0.9999,0.01%,20260430_110301
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
mlb,blue jays__twins,2026-05-02T00:11:00Z,twins,fanduel,1.91,blue jays,betmgm,2.1,0.9998,0.02%,20260430_224548
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
mlb,blue jays__twins,2026-05-02T00:11:00Z,twins,fanduel,1.91,blue jays,betmgm,2.1,0.9998,0.02%,20260430_224719
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,nuggets__timberwolves,2026-05-01T01:40:00Z,timberwolves,betmgm,1.4,nuggets,draftkings,3.6,0.9921,0.79%,20260430_235350
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,spurs__timberwolves,2026-05-05T01:30:00Z,spurs,fanduel,8.3,timberwolves,draftkings,1.24,0.9269,7.31%,20260501_042420
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,spurs__timberwolves,2026-05-05T01:30:00Z,spurs,fanduel,6.3,timberwolves,draftkings,1.24,0.9652,3.48%,20260501_042551
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
mlb,giants__rays,2026-05-01T23:11:00Z,rays,draftkings,2.23,giants,betrivers,1.85,0.989,1.1%,20260501_200524
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,cavaliers__raptors,2026-05-03T17:00:00Z,cavaliers,draftkings,1.35,raptors,fanduel,4.1,0.9846,1.54%,20260502_023034
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,cavaliers__raptors,2026-05-03T17:00:00Z,cavaliers,betmgm,1.35,raptors,betrivers,3.9,0.9972,0.28%,20260502_023205
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__celtics,2026-05-02T23:40:00Z,celtics,draftkings,1.38,76ers,betrivers,3.65,0.9986,0.14%,20260502_132330
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__celtics,2026-05-02T23:40:00Z,celtics,draftkings,1.38,76ers,betrivers,3.65,0.9986,0.14%,20260502_132501
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__celtics,2026-05-02T23:40:00Z,celtics,draftkings,1.38,76ers,betrivers,3.65,0.9986,0.14%,20260502_132631
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__celtics,2026-05-02T23:40:00Z,celtics,draftkings,1.38,76ers,betrivers,3.65,0.9986,0.14%,20260502_132802
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__celtics,2026-05-02T23:40:00Z,celtics,draftkings,1.38,76ers,betrivers,3.65,0.9986,0.14%,20260502_132932
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__celtics,2026-05-02T23:40:00Z,celtics,draftkings,1.38,76ers,betrivers,3.65,0.9986,0.14%,20260502_133103
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__celtics,2026-05-02T23:40:00Z,celtics,draftkings,1.51,76ers,bovada,3.0,0.9956,0.44%,20260502_214434
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.57,76ers,fanduel,3.2,0.9494,5.06%,20260503_020517
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.57,76ers,fanduel,3.05,0.9648,3.52%,20260503_020648
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.57,76ers,fanduel,3.05,0.9648,3.52%,20260503_020819
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.57,76ers,fanduel,3.05,0.9648,3.52%,20260503_020950
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.44,76ers,bovada,3.4,0.9886,1.14%,20260503_022326
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.44,76ers,bovada,3.4,0.9886,1.14%,20260503_022457
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.44,76ers,bovada,3.4,0.9886,1.14%,20260503_022627
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.46,76ers,bovada,3.4,0.979,2.1%,20260503_022758
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.46,76ers,bovada,3.4,0.979,2.1%,20260503_022928
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.46,76ers,bovada,3.4,0.979,2.1%,20260503_023059
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.46,76ers,bovada,3.4,0.979,2.1%,20260503_023230
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.46,76ers,bovada,3.4,0.979,2.1%,20260503_023401
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.46,76ers,bovada,3.4,0.979,2.1%,20260503_023531
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.43,76ers,bovada,3.4,0.9934,0.66%,20260503_023702
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.43,76ers,bovada,3.4,0.9934,0.66%,20260503_023833
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.43,76ers,bovada,3.4,0.9934,0.66%,20260503_024003
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.43,76ers,bovada,3.4,0.9934,0.66%,20260503_024134
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.43,76ers,bovada,3.4,0.9934,0.66%,20260503_024304
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.43,76ers,bovada,3.4,0.9934,0.66%,20260503_024435
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.43,76ers,bovada,3.4,0.9934,0.66%,20260503_024606
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.43,76ers,bovada,3.4,0.9934,0.66%,20260503_024737
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.43,76ers,bovada,3.4,0.9934,0.66%,20260503_024907
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.43,76ers,bovada,3.4,0.9934,0.66%,20260503_025038
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.43,76ers,bovada,3.4,0.9934,0.66%,20260503_025209
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.43,76ers,bovada,3.4,0.9934,0.66%,20260503_025339
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.43,76ers,bovada,3.4,0.9934,0.66%,20260503_025510
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.43,76ers,bovada,3.4,0.9934,0.66%,20260503_025641
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.43,76ers,bovada,3.4,0.9934,0.66%,20260503_025812
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.39,76ers,bovada,3.6,0.9972,0.28%,20260503_030243
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.39,76ers,bovada,3.6,0.9972,0.28%,20260503_030414
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.39,76ers,bovada,3.6,0.9972,0.28%,20260503_030545
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.39,76ers,bovada,3.6,0.9972,0.28%,20260503_030715
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.39,76ers,bovada,3.6,0.9972,0.28%,20260503_030846
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.39,76ers,bovada,3.6,0.9972,0.28%,20260503_031017
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.39,76ers,bovada,3.6,0.9972,0.28%,20260503_031148
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.39,76ers,bovada,3.6,0.9972,0.28%,20260503_031319
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.39,76ers,bovada,3.6,0.9972,0.28%,20260503_031450
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.39,76ers,bovada,3.6,0.9972,0.28%,20260503_031620
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.39,76ers,bovada,3.6,0.9972,0.28%,20260503_031751
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.39,76ers,bovada,3.6,0.9972,0.28%,20260503_031921
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.39,76ers,bovada,3.6,0.9972,0.28%,20260503_032052
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.39,76ers,bovada,3.6,0.9972,0.28%,20260503_032223
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
nba,76ers__knicks,2026-05-05T00:10:00Z,knicks,draftkings,1.39,76ers,bovada,3.6,0.9972,0.28%,20260503_032354
sport,game_id,commence_time,team_a,sportsbook_a,odds_a,team_b,sportsbook_b,odds_b,probability,profit_margin,time
mlb,astros__red sox,2026-05-03T17:36:00Z,red sox,betrivers,1.8,astros,betmgm,2.4,0.9722,2.78%,20260503_083941
